#{"t_start": 1619615257.0356133, "env_id": null}
-5065.4,60,62.096072
-5015.9,60,62.148076
-5034.09,60,62.199112
-4954.28,60,62.2918
-5228.75,60,62.344822
-5097.09,60,62.400834
-5260.55,60,62.451846
-5112.4,60,62.508859
-5038.29,60,62.600879
-4935.6,60,62.658882
-5012.04,60,62.710907
-5029.09,60,62.765023
-5160.5,60,62.858938
-5147.18,60,62.908949
-5199.77,60,62.96295
-5261.5,60,63.018974
-5041.09,60,63.113986
-5149.82,60,63.165006
-5128.94,60,63.218019
-5114.54,60,63.27102
-5212.19,60,63.360051
-5153.39,60,63.417057
-5106.5,60,63.479084
-5156.06,60,63.543098
-5184.43,60,63.621109
-5267.64,60,63.732134
-5305.39,60,63.787137
-5018.79,60,63.839148
-5005.83,60,63.889159
-5177.92,60,63.982301
-4952.22,60,64.037194
-5063.93,60,64.088214
-5023.95,60,64.141216
-5002.54,60,64.232247
-5178.11,60,64.28625
-5150.62,60,64.339261
-5086.23,60,64.390282
-5094.16,60,64.484304
-4952.73,60,64.539305
-4966.89,60,64.593329
-4961.98,60,64.64633
-4990.94,60,64.710361
-5026.88,60,64.832372
-5002.89,60,64.894387
-5098.66,60,64.960418
-5283.04,60,65.032418
-5218.29,60,65.149444
-4935.05,60,65.200595
-5214.33,60,65.261485
-5084.07,60,65.3285
-5125.9,60,65.460515
-5105.42,60,65.513542
-5170.97,60,65.570541
-5047.82,60,65.623552
-5240.61,60,65.687567
-5037.19,60,65.805775
-5161.33,60,65.863621
-5257.72,60,65.939638
-5105.74,60,66.007654
-5187.91,60,66.150686
-5257.51,60,66.209699
-4972.48,60,66.279715
-5103.18,60,66.343732
-5198.72,60,66.464065
-5277.3,60,66.524164
-5173.23,60,66.589072
-5196.82,60,66.649085
-5273.0,60,66.774116
-5101.22,60,66.826122
-5204.6,60,66.879011
-5287.6,60,66.934024
-5128.41,60,66.986992
-5172.38,60,67.081012
-5043.87,60,67.135039
-5129.17,60,67.188047
-5059.8,60,67.246063
-5135.66,60,67.343097
-5106.99,60,67.396971
-5018.86,60,67.458984
-5171.4,60,67.521976
-5123.03,60,67.64298
-5116.91,60,67.696986
-5016.61,60,67.763016
-5087.18,60,67.831026
-5222.53,60,67.966918
-5214.05,60,68.031031
-5188.15,60,68.095068
-5181.17,60,68.164987
-5123.89,60,68.228932
-5195.24,60,68.339966
-5197.75,60,68.39291
-5013.85,60,68.449923
-5182.59,60,68.524996
-5053.41,60,68.645107
-5054.21,60,68.7
-5034.61,60,68.766862
-5186.54,60,68.823889
-5280.95,60,68.953875
-5133.27,60,69.025877
-5171.37,60,69.093882
-5016.35,60,69.161914
-5160.9,60,69.291935
-5285.45,60,69.350965
-5144.08,60,69.40683
-5212.25,60,69.462842
-5106.53,60,69.518839
-5054.69,60,69.627954
-5234.9,60,69.693068
-5022.41,60,69.760916
-5087.62,60,69.832956
-5018.43,60,69.961809
-5127.46,60,70.026794
-5163.35,60,70.091879
-5064.33,60,70.15294
-4979.15,60,70.278813
-5077.39,60,70.333825
-5225.7,60,70.395759
-5067.1,60,70.452787
-5064.18,60,70.50877
-4892.96,60,70.6128
-5095.33,60,70.664945
-4959.19,60,70.720864
-5118.98,60,70.779878
-4969.38,60,70.878735
-5118.09,60,70.935733
-5095.78,60,70.997717
-5052.38,60,71.048745
-5024.25,60,71.153776
-5086.11,60,71.215788
-5078.82,60,71.27871
-5063.59,60,71.346711
-5103.64,60,71.480695
-4953.81,60,71.534692
-4995.25,60,71.601722
-4992.44,60,71.66472
-5083.2,60,71.74274
-5175.76,60,71.857803
-5006.0,60,71.926666
-5062.58,60,72.005682
-5112.45,60,72.074714
-5015.56,60,72.205637
-4930.88,60,72.274668
-5004.67,60,72.345684
-5111.65,60,72.409699
-5101.27,60,72.533727
-5056.32,60,72.588623
-5024.45,60,72.64172
-5061.16,60,72.707637
-5053.35,60,72.847681
-4954.9,60,72.907678
-5107.51,60,72.964708
-5077.19,60,73.032723
-5150.33,60,73.099746
-4912.63,60,73.218573
-4921.11,60,73.280603
-5045.98,60,73.341617
-5095.3,60,73.409632
-4998.09,60,73.518641
-5009.06,60,73.59766
-5016.31,60,73.669691
-4877.73,60,73.733789
-5013.04,60,73.835751
-4983.73,60,73.895764
-5013.01,60,73.959778
-4988.5,60,74.024792
-5017.61,60,74.148827
-4938.84,60,74.201855
-5054.35,60,74.256853
-5028.33,60,74.317889
-5167.28,60,74.376931
-5047.92,60,74.4761
-5004.35,60,74.539113
-5004.22,60,74.60434
-4898.47,60,74.665149
-5004.26,60,74.787198
-4947.22,60,74.848227
-5106.85,60,74.90325
-4957.28,60,74.958248
-4959.66,60,75.051291
-4972.41,60,75.108312
-4974.79,60,75.163327
-4978.78,60,75.222331
-4918.46,60,75.287356
-5010.61,60,75.401388
-4965.7,60,75.457402
-4991.58,60,75.516423
-5012.56,60,75.577444
-4989.55,60,75.691494
-5050.7,60,75.766565
-4950.7,60,75.83172
-4972.51,60,75.900609
-4965.54,60,76.019636
-4950.75,60,76.084658
-4946.19,60,76.143672
-5019.26,60,76.198886
-4931.5,60,76.295894
-5059.76,60,76.352921
-5116.05,60,76.415921
-4995.47,60,76.478949
-4996.31,60,76.547948
-4969.63,60,76.661976
-5028.97,60,76.729005
-4954.64,60,76.794005
-4970.38,60,76.856021
-4950.86,60,76.952056
-4925.1,60,77.009053
-5052.05,60,77.069082
-4910.19,60,77.136083
-4958.29,60,77.256109
-5002.21,60,77.319138
-4922.73,60,77.374134
-4933.57,60,77.429163
-4952.66,60,77.527171
-4936.97,60,77.589181
-4972.0,60,77.641211
-4958.88,60,77.695223
-4974.45,60,77.756224
-4854.25,60,77.857245
-5001.25,60,77.924275
-4884.81,60,77.99329
-4878.64,60,78.055304
-4990.65,60,78.17033
-4935.4,60,78.220341
-4958.44,60,78.274353
-4962.71,60,78.345459
-4970.77,60,78.474399
-4997.14,60,78.531395
-4934.74,60,78.589425
-4980.66,60,78.653439
-4983.48,60,78.772465
-4927.18,60,78.828478
-4910.74,60,78.895494
-4907.67,60,78.958508
-4963.83,60,79.028685
-4992.11,60,79.14455
-5067.47,60,79.197547
-4932.23,60,79.253574
-4845.78,60,79.315588
-4879.61,60,79.445617
-4896.55,60,79.499629
-4902.68,60,79.554626
-5003.86,60,79.618747
-4936.79,60,79.720679
-4890.34,60,79.778692
-4896.6,60,79.850709
-4929.86,60,79.915723
-4916.21,60,79.98574
-4865.45,60,80.099765
-4955.73,60,80.156763
-4943.82,60,80.220792
-4894.22,60,80.292808
-4899.27,60,80.431823
-5013.54,60,80.506843
-4971.19,60,80.573872
-4933.5,60,80.645888
-4915.65,60,80.763917
-4881.37,60,80.816912
-4976.48,60,80.871926
-4896.25,60,80.939954
-4929.36,60,81.071984
-4985.76,60,81.133998
-5013.0,60,81.191996
-5015.02,60,81.250024
-5095.38,60,81.310037
-4935.15,60,81.425047
-4926.57,60,81.480076
-4946.68,60,81.540089
-4945.26,60,81.6181
-4963.2,60,81.750125
-4959.01,60,81.818152
-4976.28,60,81.896156
-4865.41,60,81.960168
-4896.05,60,82.081211
-4922.26,60,82.131206
-4840.01,60,82.188235
-4954.71,60,82.251249
-4963.24,60,82.373277
-4940.0,60,82.430274
-4900.35,60,82.491303
-4983.44,60,82.561322
-4888.0,60,82.630476
-4950.8,60,82.745361
-4946.89,60,82.819362
-4912.14,60,82.888393
-4948.86,60,82.951392
-5052.36,60,83.073435
-5062.26,60,83.132448
-4946.27,60,83.186444
-5001.44,60,83.247459
-4891.65,60,83.368501
-4937.92,60,83.428514
-4960.06,60,83.49553
-4954.68,60,83.576535
-4922.34,60,83.712579
-4941.01,60,83.771575
-4985.1,60,83.830735
-4925.92,60,83.894603
-5017.25,60,83.963619
-4953.18,60,84.104651
-4922.43,60,84.173683
-5050.31,60,84.240698
-4905.14,60,84.306698
-4960.14,60,84.443864
-4970.45,60,84.498739
-4900.95,60,84.552768
-4941.1,60,84.615783
-4976.12,60,84.760815
-4934.46,60,84.833831
-5006.51,60,84.900846
-5028.21,60,84.979867
-4934.92,60,85.041993
-4932.94,60,85.156889
-5027.95,60,85.212916
-5033.5,60,85.267929
-5029.45,60,85.321941
-4844.94,60,85.424964
-4876.35,60,85.482977
-4918.6,60,85.550993
-4898.91,60,85.632127
-4868.41,60,85.754038
-4910.56,60,85.809051
-4971.13,60,85.865063
-4926.67,60,85.919075
-4948.64,60,86.014097
-4989.05,60,86.075111
-4917.52,60,86.141211
-4896.35,60,86.199249
-4915.6,60,86.262312
-5005.99,60,86.374178
-4910.67,60,86.430191
-4951.28,60,86.485186
-4970.54,60,86.5372
-4948.64,60,86.638223
-4864.68,60,86.702238
-4975.52,60,86.768251
-4979.62,60,86.831267
-4839.44,60,86.945307
-4906.06,60,87.00232
-4974.27,60,87.054315
-5004.39,60,87.11033
-4943.49,60,87.206352
-5084.65,60,87.258377
-4922.98,60,87.320376
-4943.99,60,87.382492
-4946.77,60,87.447405
-5073.56,60,87.572434
-5027.56,60,87.632462
-5073.8,60,87.684473
-4952.46,60,87.742471
-4890.24,60,87.859495
-4868.53,60,87.91651
-4907.59,60,87.969521
-4927.31,60,88.026534
-4934.68,60,88.140569
-4865.92,60,88.194582
-4857.56,60,88.257588
-4930.77,60,88.3186
-4810.22,60,88.447629
-4860.86,60,88.502641
-4930.39,60,88.573657
-4876.99,60,88.639688
-4859.32,60,88.711705
-4859.04,60,88.825731
-4907.53,60,88.891745
-4900.51,60,88.961761
-4894.65,60,89.021775
-5064.39,60,89.154805
-4958.05,60,89.216805
-4839.74,60,89.279016
-5098.11,60,89.342847
-4962.63,60,89.460867
-4835.08,60,89.511878
-4948.54,60,89.573882
-4966.17,60,89.626894
-4879.79,60,89.677916
-4969.47,60,89.775929
-4929.26,60,89.828095
-4881.78,60,89.87904
-4932.56,60,89.930962
-4840.49,60,90.024994
-4854.08,60,90.075997
-5018.85,60,90.128017
-4935.94,60,90.179029
-4886.77,60,90.271049
-4910.12,60,90.324061
-4986.59,60,90.376074
-4901.04,60,90.429219
-4884.8,60,90.522095
-4965.19,60,90.574118
-4902.8,60,90.625129
-4917.2,60,90.67514
-4860.88,60,90.727141
-4941.83,60,90.823174
-4947.04,60,90.876177
-4901.36,60,90.928188
-4927.69,60,90.979211
-4946.1,60,91.072352
-4894.94,60,91.126232
-4854.28,60,91.178244
-4985.44,60,91.230265
-4956.72,60,91.321286
-4917.97,60,91.372298
-4910.53,60,91.424309
-5001.73,60,91.476312
-4893.45,60,91.56833
-4959.75,60,91.62147
-4885.56,60,91.673355
-4797.33,60,91.728378
-4880.52,60,91.78238
-4962.28,60,91.879412
-4923.19,60,91.931423
-4860.74,60,91.981435
-4916.19,60,92.033446
-4869.18,60,92.126457
-4904.03,60,92.177481
-4980.36,60,92.228492
-4949.82,60,92.281492
-4843.75,60,92.375524
-4993.6,60,92.428535
-4897.7,60,92.479547
-4905.09,60,92.532559
-4890.29,60,92.623579
-4962.45,60,92.673591
-4943.36,60,92.725602
-4883.77,60,92.778616
-4994.23,60,92.837628
-4897.59,60,92.930638
-4907.08,60,92.98166
-4904.49,60,93.033672
-4914.34,60,93.084683
-4862.05,60,93.178705
-4952.29,60,93.231716
-4822.54,60,93.289729
-4847.67,60,93.358737
-4914.36,60,93.498783
-4869.07,60,93.5738
-4859.99,60,93.636799
-4878.88,60,93.702829
-4944.11,60,93.770829
-4977.72,60,93.887871
-4862.56,60,93.948884
-4915.31,60,94.003882
-5014.07,60,94.085078
-4987.77,60,94.220946
-4920.84,60,94.287962
-4833.48,60,94.351959
-4887.68,60,94.423991
-4881.55,60,94.541018
-4953.56,60,94.59403
-4905.36,60,94.650029
-4934.95,60,94.70323
-4831.45,60,94.82907
-4948.64,60,94.884095
-4890.69,60,94.941108
-4877.9,60,95.002122
-5014.26,60,95.067121
-4984.31,60,95.181162
-4911.24,60,95.234303
-4955.69,60,95.289326
-4928.06,60,95.372205
-4931.81,60,95.48423
-4853.18,60,95.541243
-4982.34,60,95.606244
-4987.79,60,95.658269
-4926.91,60,95.774279
-4900.69,60,95.832311
-4894.45,60,95.886307
-4970.03,60,95.943334
-4941.82,60,96.070362
-5022.52,60,96.123374
-4894.77,60,96.179387
-4865.09,60,96.240385
-4865.66,60,96.305415
-4874.21,60,96.439448
-4942.21,60,96.504623
-5011.09,60,96.581477
-4916.6,60,96.647478
-4884.66,60,96.761518
-4887.33,60,96.818516
-4945.12,60,96.87753
-4835.37,60,96.944559
-4974.3,60,97.061588
-4861.64,60,97.121781
-4955.13,60,97.188614
-4960.73,60,97.255613
-4904.43,60,97.370655
-4957.06,60,97.429653
-4920.65,60,97.497671
-4991.83,60,97.574687
-4943.89,60,97.652852
-5051.95,60,97.787749
-4983.75,60,97.847749
-4976.01,60,97.920779
-4934.34,60,97.990795
-5084.69,60,98.108821
-4908.0,60,98.162833
-4878.59,60,98.222833
-4916.06,60,98.285977
-4932.84,60,98.405874
-4953.77,60,98.460885
-4917.31,60,98.511912
-4996.65,60,98.570926
-4967.22,60,98.638941
-4862.79,60,98.757954
-4950.77,60,98.811982
-4891.38,60,98.86813
-4876.41,60,98.923989
-4930.01,60,99.043032
-4964.99,60,99.101028
-4990.74,60,99.164059
-4943.32,60,99.225073
-4958.88,60,99.351086
-4821.23,60,99.405113
-4938.23,60,99.467113
-4850.63,60,99.519796
-4972.46,60,99.622846
-4986.53,60,99.685878
-4947.76,60,99.754892
-4929.56,60,99.815918
-4919.73,60,99.878953
-4870.6,60,99.998979
-4997.22,60,100.079018
-4879.82,60,100.144049
-5026.87,60,100.215073
-4985.07,60,100.331108
-4957.71,60,100.408134
-4986.51,60,100.472162
-4954.39,60,100.536185
-4991.92,60,100.665252
-4800.89,60,100.720272
-4915.85,60,100.774269
-4882.25,60,100.826303
-5057.46,60,100.919361
-4950.19,60,100.970372
-4909.94,60,101.021406
-4939.26,60,101.081442
-5000.05,60,101.152458
-4949.78,60,101.251475
-5001.15,60,101.314584
-4987.14,60,101.380599
-4891.04,60,101.447612
-4906.55,60,101.568318
-4879.26,60,101.642333
-4859.34,60,101.692454
-4950.43,60,101.747359
-4947.21,60,101.853398
-4986.5,60,101.909396
-4993.06,60,101.971424
-4957.95,60,102.043426
-4834.66,60,102.166454
-4923.86,60,102.221481
-4892.17,60,102.276479
-4921.43,60,102.339507
-4963.17,60,102.402521
-4983.72,60,102.52955
-4891.31,60,102.58855
-4902.21,60,102.656564
-4898.34,60,102.718593
-4984.16,60,102.854708
-4845.52,60,102.925642
-4928.45,60,102.990654
-4954.97,60,103.051668
-4978.68,60,103.186684
-4905.54,60,103.24071
-4933.41,60,103.301717
-4930.21,60,103.354743
-5025.22,60,103.410778
-4963.36,60,103.529863
-4956.34,60,103.593836
-4889.38,60,103.662865
-4984.4,60,103.716885
-4964.05,60,103.82093
-4917.93,60,103.880971
-4926.19,60,103.942971
-4866.57,60,104.010011
-4858.96,60,104.143037
-5073.99,60,104.198173
-4990.13,60,104.257073
-4941.88,60,104.318112
-4911.39,60,104.454152
-5023.93,60,104.511174
-5015.36,60,104.56517
-4893.52,60,104.620208
-5060.56,60,104.672203
-4859.7,60,104.770233
-4929.03,60,104.827258
-4905.44,60,104.892278
-4975.28,60,104.959309
-4931.57,60,105.081353
-4905.0,60,105.139366
-4989.42,60,105.195389
-4902.0,60,105.253402
-4963.05,60,105.369437
-4974.14,60,105.428459
-5005.44,60,105.490472
-4969.13,60,105.565474
-5101.11,60,105.668521
-4886.96,60,105.722551
-4842.36,60,105.783574
-4901.21,60,105.840587
-5007.68,60,105.893878
-4987.4,60,105.998901
-4926.86,60,106.0669
-4962.84,60,106.133932
-4886.09,60,106.198946
-4947.81,60,106.333122
-4970.55,60,106.406978
-4987.31,60,106.47801
-4924.66,60,106.537009
-4874.79,60,106.671052
-4976.65,60,106.73405
-4908.4,60,106.798067
-4938.86,60,106.859079
-4958.94,60,106.993125
-4945.66,60,107.061122
-4927.51,60,107.116137
-4956.35,60,107.168164
-4932.67,60,107.219176
-4915.94,60,107.313197
-5028.3,60,107.365209
-4982.84,60,107.418205
-4921.41,60,107.474325
-4964.64,60,107.574256
-4927.22,60,107.630262
-4919.59,60,107.682264
-4880.8,60,107.740276
-4904.49,60,107.834308
-4897.96,60,107.88631
-4941.73,60,107.938321
-4960.12,60,107.989345
-5021.99,60,108.041357
-4929.55,60,108.134526
-5046.26,60,108.186378
-4991.43,60,108.238399
-4912.11,60,108.290401
-4947.58,60,108.381431
-4867.56,60,108.433433
-5013.78,60,108.484455
-4918.8,60,108.535466
-4948.59,60,108.626477
-4930.78,60,108.677627
-4940.05,60,108.730648
-4859.91,60,108.789523
-4844.16,60,108.878544
-4957.04,60,108.934545
-4951.46,60,108.984567
-4905.57,60,109.035579
-4981.71,60,109.086581
-4918.82,60,109.178602
-4961.02,60,109.230711
-4999.1,60,109.281754
-4936.85,60,109.332767
-4910.03,60,109.423655
-4903.3,60,109.478679
-4891.05,60,109.529679
-4857.62,60,109.581692
-4899.04,60,109.673712
-4973.02,60,109.724734
-4940.93,60,109.776736
-4908.2,60,109.834846
-4900.18,60,109.925921
-4920.83,60,109.978791
-4891.32,60,110.032793
-4883.2,60,110.084805
-4943.71,60,110.136817
-4942.79,60,110.228848
-4888.25,60,110.279859
-4964.95,60,110.331871
-4976.94,60,110.38297
-4941.95,60,110.474992
-4987.85,60,110.526906
-5009.23,60,110.583927
-4892.47,60,110.648949
-4930.28,60,110.778978
-4854.84,60,110.840992
-4939.16,60,110.918009
-4901.9,60,110.993026
-4936.14,60,111.113037
-5023.65,60,111.16905
-4989.34,60,111.220077
-4983.96,60,111.27409
-5022.76,60,111.327087
-4885.16,60,111.425124
-4884.62,60,111.481136
-4907.42,60,111.536136
-4989.22,60,111.597146
-4954.36,60,111.690298
-4890.37,60,111.74218
-4967.58,60,111.798191
-4910.1,60,111.859205
-4978.89,60,111.984235
-4934.9,60,112.052248
-4961.5,60,112.138268
-4922.27,60,112.202298
-4914.53,60,112.264398
-5001.0,60,112.382323
-4904.0,60,112.442338
-4984.96,60,112.511368
-4944.62,60,112.583385
-4860.19,60,112.711399
-4946.73,60,112.765425
-4939.54,60,112.829425
-4996.85,60,112.901459
-4967.45,60,113.002479
-4959.33,60,113.065477
-4936.83,60,113.131508
-4937.7,60,113.194522
-4956.04,60,113.321551
-4851.17,60,113.378565
-5013.83,60,113.441641
-4948.75,60,113.508728
-4976.25,60,113.589594
-4913.48,60,113.707639
-4924.95,60,113.76465
-4909.76,60,113.835667
-4892.82,60,113.900681
-4909.16,60,114.036698
-5038.42,60,114.109713
-4956.91,60,114.174919
-4993.02,60,114.234741
-4862.22,60,114.367787
-4913.2,60,114.4288
-4854.65,60,114.502817
-4895.8,60,114.567815
-4873.27,60,114.697979
-4853.68,60,114.766862
-4845.22,60,114.826875
-4894.91,60,114.885905
-4951.43,60,114.947917
-4885.5,60,115.065929
-4944.34,60,115.125942
-4869.2,60,115.183955
-4948.64,60,115.243984
-4896.81,60,115.345994
-4944.3,60,115.40202
-5071.52,60,115.461033
-4852.7,60,115.514045
-4875.76,60,115.623069
-4904.21,60,115.681083
-5071.83,60,115.74508
-5008.41,60,115.810111
-4938.92,60,115.932122
-4983.3,60,115.995153
-4814.41,60,116.059167
-4931.76,60,116.127168
-4986.13,60,116.193198
-4946.59,60,116.325211
-4891.49,60,116.385241
-4878.35,60,116.449255
-4967.11,60,116.519256
-4991.78,60,116.649284
-4971.51,60,116.7193
-4968.5,60,116.785315
-5020.49,60,116.841344
-4958.39,60,116.940366
-4884.42,60,116.998364
-4956.82,60,117.051476
-4920.42,60,117.131394
-4959.03,60,117.186407
-4942.61,60,117.287445
-4897.34,60,117.344457
-5018.22,60,117.40347
-4914.34,60,117.472486
-4984.74,60,117.5965
-4999.12,60,117.650526
-4984.98,60,117.705521
-4993.76,60,117.77171
-5013.95,60,117.880578
-4959.46,60,117.939591
-4957.37,60,118.002605
-4901.55,60,118.071621
-5052.61,60,118.193632
-4901.46,60,118.251662
-4946.75,60,118.310771
-4835.85,60,118.377676
-4957.39,60,118.450706
-5063.78,60,118.561731
-5030.89,60,118.616729
-4973.8,60,118.674757
-4899.57,60,118.728753
-4912.16,60,118.826776
-4974.34,60,118.882806
-4942.5,60,118.936801
-4971.0,60,118.989828
-4901.39,60,119.108855
-5009.98,60,119.169868
-4941.32,60,119.230882
-5014.43,60,119.299882
-4947.28,60,119.415913
-4999.67,60,119.47092
-4971.79,60,119.528084
-4940.84,60,119.603966
-4971.14,60,119.66798
-4927.95,60,119.795009
-4938.1,60,119.860008
-4961.77,60,119.929024
-4976.64,60,119.993054
-4838.79,60,120.121085
-4900.82,60,120.180236
-4936.32,60,120.240095
-4966.47,60,120.303124
-4939.48,60,120.426138
-4941.08,60,120.484148
-4904.16,60,120.544178
-4909.05,60,120.610177
-4942.05,60,120.734221
-4868.14,60,120.787218
-5017.31,60,120.845246
-4954.63,60,120.906246
-4946.22,60,120.975275
-4907.71,60,121.084284
-4943.4,60,121.146299
-4950.42,60,121.202326
-5085.27,60,121.260339
-4929.6,60,121.384478
-4943.39,60,121.446367
-4894.42,60,121.516384
-4982.59,60,121.588399
-5060.01,60,121.707441
-4925.2,60,121.763452
-4981.66,60,121.81645
-4832.78,60,121.867476
-4900.19,60,121.919574
-4960.29,60,122.020695
-4902.64,60,122.072522
-4929.32,60,122.13853
-4874.58,60,122.190532
